year,category,question,answer,analysis,index,score
2017,（新课标ⅰ）,"5．（ 4分）开平煤矿正式投产时，土煤在国内从一个通商口岸装船到另一个通
商口岸卸货，须缴纳出口税和复进口税， 每吨税金达 1两以上，比洋煤进口
税多 20余倍。李鸿章奏准开平所产之煤出口税每吨减 1钱。这一举措 （　　） 
A．增强了洋务派兴办矿业的信心   
B．加强了对开平煤矿的管理   
C．摆脱了列强对煤矿业的控制   
D．保证了煤矿业稳健发展
",A,"A．材料反映出，近代中国国内民营煤矿企业较之外国，煤矿企业的税
收要重，洋务运动在开办民用工业的时候，为了减少受到外资企业的压力，
故而李鸿章奏请政府减轻税收，这是利用行政手段来促进经济的发展，增强
了洋务派兴办矿业的信心。  
B．材料中没有看出加强对开平煤矿的管理 ，主要涉及到的是对税收制度的调整 。 
C．开平煤矿，有利于抵制洋煤对中国的影响，但选项说摆脱了列强对中国煤矿
的控制，太绝对，不准确。  
D．材料主要反映的是开平煤矿的个例，不能说明整个煤矿业的发展情况。  
故选： A。
",129,4
2017,（新课标ⅰ）,"6．（ 4分） 1904年，湖南、四川、江苏、广东、 福建等长江流域与东南沿海 9
个省份留日学生共计 1883人，占全国留日学生总数的 78%，直隶亦有 172人
，山西、 陕西等其他十几个省区仅有 351人。影响留日学生区域分布不平衡
的主要因素是（ 　　） 
A．地区经济文化水平与开放程度有别   
B．革命运动在各地高涨程度存在差异   
C．清政府鼓励留学的政策发生变化   
D．西方列强在中国的势力范围不同
",A,"依据题干材料可知 ，长江流域与东南沿海及华北的直隶 ，留日学生较多
；而西北等十几处较少可知，结合所学可知，近代时期的中国长江流域与东
南沿海及华北的直隶由于列强入侵较早，经济水平较高，因此长江流域与东
南沿海及华北的直隶留日学生较多，西北等地受列强侵略较晚，经济水平较
低，因此留日学生较少 ，即地区经济文化水平与开放程度有别 ，故A项正确。 
BCD三项均不符合，应排除。  
故选： A。
",130,4
2017,（新课标ⅰ）,"7．（ 4分）陕甘宁边区在一份文件中讲到： “政府的各种政策，应当根据各阶级
的共同利害出发，凡是只对一阶级有利，对另一阶级有害的便不能作为政策
  决定的依据 ……现在则工人 、农民、地主、资本家，都是平等的有权利。 ”这一
精神的贯彻（ 　　） 
A．推动了土地革命的顺利开展   
B．适应了民族战争新形势的需要   
C．巩固了国民革命的社会基础   
D．壮大了反抗国民党政府的力量
",B,"结合所学知识 ，陕甘宁边区为抗日战争时期的中共中央所在地和抗日根
据地，根据题干材料 “应当根据各阶级的共同利害出发 ”、“现在则工人 、农民、
地主、资本家，都是平等的权利 ”可知，这一精神的贯彻有利于团结全民族一
切力量抗战， 故B项正确。  
  题干材料与土地革命无关， 故A项错误。  
陕甘宁边区为抗日战争时期的中共中央所在地和抗日根据地，与国民革命无关 ，
故C项错误。  
题干反映的抗日战争，不是反抗国民党政府， 故D项错误。  
故选： B。
",131,4
2017,（新课标ⅰ）,"8．（ 4分） 1990年，一份提交中央的报告说，理论上的凯恩斯主义和实践中的
罗斯福新政，实际上是把计划用作国家干预的一种手段，从那时候起，计划
与市场相结合成为世界经济体制优化的普遍趋势。据此可知，该报告的主旨
是（　　） 
A．肯定国家干预经济的发展模式   
B．阐明融入经济全球化的必要   
C．主张摆脱传统经济模式的束缚   
D．剖析西方经济体制的实质
",C,"A．20世纪 80年代末 90年代初，主要资本主义国家实行混合制经济 ，
逐渐减少国家对经济的干预，由此可知，报告的主旨不可能是肯定干预经济
的模式。  
B．材料内容重点不是强调经济全球化，而是讨论国家干预经济的手段。  
C．结合美国 20世纪八九十年代经济发展的基本史实 ，我们可知 ，当时美国布什
政府和克林顿政府，都减少了对经济的直接干预，故而可以看出本报告的主
旨是主张摆脱 ，传统的国家干预经济模式的束缚 ，实行计划与市场相结合的 ，
经济调节手段。  
D．从材料中并没有看出西方经济体制的实质 ，只能看出西方经济体制的手段特
  征。  
故选： C。
",132,4
2017,（新课标ⅰ）,"9．（ 4分）在公元前 9至前 8世纪广为流传的希腊神话中，诸神的形象和性情
与人相似，不仅具有人的七情六欲，而且还争权夺利，没有一个是全知全能
和完美无缺的。这反映了在古代雅典（ 　　） 
A．宗教信仰意识淡薄   
B．人文思想根植于传统文化   
C．理性占据主导地位   
D．神话的影响随民主进程而削弱
",B,"根据材料 “…诸神的形象和性情与人相似，不仅具有人的七情六欲，而
且还争权夺利，没有一个是全知全能和完美无缺的。 ”， 
结合所学知识可知 ：人文主义是指关心人爱护人，以人为本，古希腊神具有人的
情感，即古代雅典人文思想根植于传统文化。  
ACD项均不符材料。  
故选： B。
",133,4
2017,（新课标ⅰ）,"10．（ 4分）读表：  
英国国民总收入变化表  
年份  约1770  约1790～1793  约1830～1835  
数额（百万英镑）  140  175  360  
英国工人实际工资变化表（即按实际购买力计算的工资， 1851年为 100） 
年份  1755  1797  1835  
指数  42.74  42.48  78.69  
综合表可知，在工业革命期间，英国（ 　　） 
  A．工人实际收入与经济发展同步增长   
B．经济快速发展依赖于廉价的劳动力   
C．工人生活整体上没有改善   
D．社会贫富差距进一步拉大
",D,"A．从材料可知，英国国民收入总量， 1793年，比较， 1770年有较大
增长，而工人实际工资， 1797年比 1755年，有下降，选项错误。  
B．1793年到 1835年，全民收入增长超过一倍，而工人工资这一时段也大有增
长，说明经济快速发展，没有完全依赖廉价劳动力。  
C．从工人实际工资变化表可以看出，工人生活整体上应该是不断改善  
D．从第一个表格可以看出，你收入增加了两倍多，而工资水平增长不到一倍 ，
说明，工人收入增长的速度低于国民收入增长的速度，说明资本家财富的增
长速度，远远超过工人收入增长，故而可以得出结论，社会贫富差距进一步
拉大，结合所学知识，这也与当时的社会现实相符。  
故选： D。
",134,4
2017,（新课标ⅰ）,"12．（4分）1976年，美、英、法等西方国家组成七国集团 ，协调经济政策以解
决世界经济难题，俄罗斯加入后成为八国集团。 1999年，八国集团国家和中
国、巴西、印度等组成二十国集团，寻求合作以促进国际金融稳定和经济持
续增长。从这一历程可看出（ 　　） 
A．世界格局的变化冲击旧的世界经济秩序   
B．经济全球化深入到贸易金融领域   
C．越来越多的亚非拉国家进入世界体系   
D．区域经济集团从封闭走向开放
",A,"结合所学知识，苏联解体、两极格局瓦解后世界格局多极化趋势加强 ，
即使西方国家也不得不与俄罗斯、中国等国家加强合作，可见反映了世界格
局的变化冲击旧的世界经济秩序， 故A项正确；  
BCD材料未体现，排除。  
故选： A。
",135,4
2017,（新课标ⅱ）,"2．（ 4分）《史记》《汉书》均为私家撰著。魏晋以后，朝廷任用史官负责修
撰本朝或前朝历史，甚至由宰相主持，皇帝亲自参与，这反映出官修史书（ 　　
） 
A．记载的真实性  B．评价历史的公正性   
C．修撰的政治性  D．解释历史的客观性
",C,"A．材料没有涉及到官修撰史书的真实性。  
B．私家著述和官修史书，看不出评价历史的公正性。  
C．由私人修史转向政府官修史书，可以看出政府对修史的重视和控制，体现了
史书修撰的政治性，也就是说史书修撰要为政治统治服务。  
D．官修史书和私人撰写史书，都不能够准确把握和保障解释历史的客观性。  
故选： C。
",136,4
2017,（新课标ⅱ）,"3．（ 4分）北朝时，嗜好奶类制品的北方人常常嘲笑南方人的喝茶习俗。唐中
期，北方城市中， “多开店铺，煎茶卖之，不问道俗，投钱取饮。其茶自江 、
淮而来，舟车相继，所在山积 ”。据此可知，唐中期（ 　　） 
A．国家统一使南茶开始北运  B．南北方饮食习惯趋于一致   
C．南方经济文化影响力上升  D．南方经济水平已超越北方
",C,"依据题干材料 ，结合所学可知 ，唐朝时期国家统一 ，但是材料不能反映
唐朝中期南茶开始北运， 因此 A项错误在 “开始 ”，应排除。  
南北方饮食习惯存在较大差异， 故B项错误。  
唐朝安史之乱之后 ，经济重心开始南移 ，随着经济文化影响力的上升 ，南方的习
俗也被北方人所接受， 故C项正确。  
南方经济水平已超越北方是在南宋，与题干时间不符， 故D项错误。  
故选： C。
",137,4
2017,（新课标ⅱ）,"4．（ 4分）明初朱元璋严禁宦官读书识字，但中后期宦官读书识字逐渐制度化 ，
士大夫甚至有针对性的编纂适合宦官学习的读本。由此可以推知，明代中后
期（　　） 
A．中枢决策过程发生异变  B．皇帝权力日趋衰落   
C．内阁议政功能已经丧失  D．宦官掌握决策权力
",A,"A．材料中有明初和中后期两个明显的对比，明初严禁宦官识字，明中
后期培养宦官识字，这说明明朝，以皇上为中心的中枢决策发生了明显的改
变。  
B．限制宦官读书和强化宦官读书制度都是为了加强皇权，结合所学知识，我们
可知明朝皇权一直是在强化，没有削弱和衰落。  
C．材料中没有体现出内阁的职能变化，而且据所学知识我们可知太祖朱元璋时
期没有内阁。  
D．材料中主要体现的是宦官识字制度的出现 ，这有可能会让宦官掌握一定的权
力，但不能肯定宦官一定掌握决策权力。  
故选： A。
",138,4
2017,（新课标ⅱ）,"5．（4分）1879年以前，福州船政局所造之船均 “派拨各省 ，并不索取原价分文
”；此后造船所用材料费由用船一方拨付，采取 “协造 ”方式生产。这种变化反
映了（　　） 
  A．军用工业由官办转为商办  B．“协造 ”意在缓解经费压力   
C．军工产品市场化趋势明显  D．近代轮船制造业走出困境
",B,"A．从材料可以看出， 1879年之前，福州船政局造船和用船全部为官府
控制， 1879年以后，允许用传一方采用斜照方式来生产，这就加入了一些非
官方因素，但并没有放弃官办，可以看出并没有由官办转为商办。  
B．结合所学知识，我们可以看出 “协造 ”有缓解经费压力的考虑。  
C．结合所学知识，我们可知洋务运动的军工企业产品主要是军队和官府消费，
很少进入市场 。选项说军工厂出现市场化趋势明显 ，不符合洋务运动的事实 。 
D．材料不能反映出近代轮船业走出困境，选项是对材料片面的理解。  
故选： B。
",139,4
2017,（新课标ⅱ）,"7．（ 4分）抗日战争胜利后，山东根据地已有农会、工会、妇女会、青年团、
儿童团等中国共产党领导的群众组织， 成员达 404万人，占根据地总人口的
27%；中共党员占总人口的 1%左右，几乎村村有党员。这反映出（ 　　） 
A．革命工作的重心开始转移  B．工农武装割据局面已经形成   
C．统一战线范围进一步扩大  D．国共力量对比变化趋势加强
",D,"依据题干材料中中国共产党领导的群众组织成员的人数和所占人口比
例的增加可知，说明通过抗日战争国共力量对比的变化趋势不断加强， 故D
项正确。  
AC两项材料中没有体现，应排除。  
工农武装割据局面形成是在国共十年对峙时期，与题干时间不符， 故B项错误。 
故选： D。
",140,4
2017,（新课标ⅱ）,"8．（ 4分） 1977年，我国各大专院校录取新生 27.3万人，至1988年高校在校
生总规模达 206万人，2001年增长至 719万人，在此期间 ，高等职业教育和
各种形式的成人高等教育的入学人数也有很大增长。由此可知（ 　　） 
A．社会对专业人才的需求得到了解决   
B．高等教育实现了与生产劳动相结合   
C．人才选拔制度的改革适应了经济社会发展   
D．恢复统一高考制度促进了高等教育的普及
",C,"依据题干材料 ，结合所学可知 ，高校在校生规模的扩大是经济社会发展
的结果和要求，说明人才选拔制度的改革适应了经济社会的发展趋势， 故C
项正确。  
AB两项说法过于绝对化，应排除。  
D项不是题干材料的主旨，而且只是反映材料一部分信息，应排除。  
故选： C。
",141,4
2017,（新课标ⅱ）,"9．（ 4分）在梭伦改革之后的雅典，有的执政官是未经正当选举上台的，被称
为僭主。他们一般出身贵族，政绩斐然，重视平民利益，但最终受到流放等
惩罚。这种现象表明，在当时的雅典（ 　　） 
A．贵族垄断国家政权  B．政治生活缺乏法制基础   
C．平民没有政治权利  D．民主政治已是人心所向
",D,"由于未经正当选举上台，尽管僭主们 “政绩斐然，重视平民利益 ”，但最
终下场往往非常悲惨，说明民主政治已是人心所向，不是经过民主程序上台
  的领导人不能得到拥护， 故D正确；  
ABC均不符合题意，排除。  
故选： D。
",142,4
2017,（新课标ⅱ）,"10．（4分）13世纪后半期 ，佛罗伦萨市政府决定扩建一座小而简陋的教堂 ，并
专门发布公告称 ，教堂要与 “佛罗伦萨的众多市民的意志结合而成的高贵的心
灵相一致 ”。这反映出，当时佛罗伦萨（ 　　） 
A．工商业阶层成长壮大  B．人文主义广泛传播   
  C．教会权威进一步提升  D．新教理论初步形成
",A,"结合所学知识可知 ，文艺复兴出现的根本原因是商品经济的发展 ，工商
业阶层成长壮大是商业发展的前提， 故A正确。  
B是在文艺复兴之后出现， 故排除 B。 
C与题干主旨矛盾， 故排除 C。 
D与宗教改革有关，故排除。  
故选： A。
",143,4
2017,（新课标ⅱ）,"11．（4分）1800年，美国总统 、联邦党人亚当斯要求政见不同的内阁成员皮克
林辞职，遭到皮克林拒绝，于是亚当斯将其免职。皮克林因此成为美国历史
上第一位被总统免职的内阁成员。亚当斯此举（ 　　） 
A．加强了联邦政府的行政权力   
B．体现了总统与内阁之间权限不明   
C．行使了宪法赋予总统的职权   
D．反映了联邦党与其他党派的斗争
",C,"根据美国宪法的规定 ，总统作为政府首脑有权任免内阁成员 ，因此材料
中的事件只是总统行使职权的表现， 故C正确；  
ABD材料未体现，排除。  
故选： C。
",144,4
2017,（新课标ⅱ）,"12．（ 4分） 20世纪 70年代至今，《赫鲁晓夫回忆录》多次出版，并被翻译成
多种语言 。因其内容的复杂性 ，不同年代版本的内容均有所不同 。由此可知 ，
此回忆录作为一种史料（ 　　） 
A．能够准确记述作者的事迹   
B．比相关研究著作的可信度更高   
C．版本越新越接近历史真相   
D．反映出时代对历史叙述的影响
",D,"“不同年代版本的内容均有所不同 ”说明由于时代的不同而对历史著作的
内容进行取舍，反映出时代对历史叙述的影响， 故D正确；  
ABC材料未体现，排除。  
故选： D。
",145,4
2017,（新课标ⅲ）,"2．（4分）《史记》记载，西汉前期，从事农牧业、采矿业、手工业和商业的
人，通过自己的努力和智慧而致富，“大者倾郡，中者倾县，下者倾乡里者，
不可胜数”。这反映了当时（）
A．义利观发生根本改变 B．朝廷注重提高工商业者地位
C．经济得到恢复和发展 D．地方豪强势力控制了郡县
",C,"A．材料主要是反映商业发展的表现，而没有体现出当时人们的义利观
发生改变。
B．材料没有反映出政府对这一商业经营发展所采取的政策。
C．从材料的时间结合所学知识，可知西汉开始经济凋敝，政府休养生息，经济
不断恢复发展，材料是从商业的角度反映出当时中国农业，手工业和商业的
整体恢复和发展。
D．选项说地方豪强控制了郡县，对材料片面的理解，材料反映的是当时人们通
过努力而发家致富的现象，郡县乡里广泛存在。
故选：C。
",146,4
2017,（新课标ⅲ）,"3．（4分）表：
土地规模（亩） 户数 户数比例
20以下 24 17.3%
20～130 103 74.1%
131～300 10 7.2%
300以上 2 1.4%
小计 139 100%
表为唐代后期敦煌某地土地占有情况统计表，据此可知，当时该地（）
A．自耕农经济盛行 B．土地集中现象突出
C．均田制破坏严重 D．农业生产效率提高
",A,"依据题干表格可知，土地规模在20～130亩的户数和比例较高，结合所
学可知，均田制条件下一般的自耕农授田是20亩，一家有几个男丁露田与桑
田加在一起应当超过20亩，20﹣130亩占74．1%，比重较大，由此可知，
唐代后期自耕农经济盛行，故A项正确。
土地规模在300以上的户数和比例少，说明大土地所占的比例比较小，因此没有
体现土地集中现象突出，故B项错误。
均田制在唐朝中期就已经瓦解，此时不存在均田制破坏与否的问题，故C项错
误。
表格只是反映唐代后期敦煌某地土地占有情况，D项材料内容并未涉及，故D
项错误。
故选：A。
",147,4
2017,（新课标ⅲ）,"4．（4分）关于宋太祖驾崩前夜宋太宗（时为晋王）的活动，北宋时期有不同
记载。《续湘山野录》记载，宋太宗当晚曾与其兄宋太祖在宫中饮酒，并宿于宫中；《涑水记闻》则称，那晚宋太宗并未进宫。这反映出（）
A．历史事实都是通过历史叙述呈现
B．同一历史事实会有不同历史记载
C．历史叙述不能客观准确再现历史事实
D．综合多种历史叙述即可确认历史事实
",B,"依据题干材料可知，关于宋太祖驾崩前夜宋太宗（时为晋王）的活动（是
否去过宫中）在《续湘山野录》与《涑水记闻》中记载不同，说明同一历史
事实会有不同历史记载，故B项正确。
ACD三项均不符合，应排除。
故选：B。
",148,4
2017,（新课标ⅲ）,"5．（4分）1897年，有人指出：“中国创行西法已数十年，皆属皮毛，空言无补。
至今两年来，忽大为变动，如邮政、银行、铁路，直见施行，今天津亦有小
轮，风气之开，人力诚难阻隔也。”产生上述变化的主要原因是（）
A．维新变法运动迅速兴起 B．政府大力扶持官督商办企业
C．列强对华资本输出减少 D．政府放宽了兴办实业的限制
",D,"依据题干“邮政、银行、铁路，直见施行”、“今天津亦有小轮，风气之
开”，结合所学可知，甲午中日战争后，民族工业有了发展，以天津、湖南等成效较为明显，由此可知，题干材料的时间是甲午中日战争后，结合所学可
知，甲午中日战争后民族工业发展的主要原因是清政府放宽了兴办实业的限
制，故D项正确。
戊戌变法是1898年6月开始的，材料的时间是1897年，此时戊戌变法还没开始，
故A项错误。
题干没有涉及官督商办企业，故B项错误。
C项是一战时期民族工业发展的主要原因，应排除。
故选：D。
",149,4
2017,（新课标ⅲ）,"6．（4分）20世纪30年代，上海市政府组织举办集体婚礼。仪式上，喜字纱灯
引导，乐队演奏钢琴曲，新郎着蓝袍黑褂，新娘穿粉色旗袍，头披白纱，手
持鲜花，婚礼场面整齐宏大。这反映了当时上海（）
A．民众实现了婚姻自主 B．中西习俗融合成为时尚
C．门当户对观念已颠覆 D．政府主导社会习俗演变
",B,"依据题干“仪式上，喜字纱灯引导，乐队演奏钢琴曲，新郎着蓝袍黑褂，
新娘穿粉色旗袍，头披白纱，手持鲜花，婚礼场面整齐宏大”可以看出中西习
俗融合成为时尚，故B项正确。
民众实现了婚姻自主是在新中国成立后，与题干时间不符，故A项错误。
门当户对观念在材料中没有体现，故C项错误。
题干材料中上海市政府组织举办集体婚礼，但是不能说明政府主导社会习俗演
变，故D项错误。故选：B。
",150,4
2017,（新课标ⅲ）,"7．（4分）1949年，渡江战役即将发起时，英国军舰擅自闯入长江人民解放军
防线。人民解放军奋起反击，毙伤英军百余人，并要求英、美、法等国的武
装力量“迅速撤离中国的领水、领海、领土、领空”。人民解放军的这一行动
（）
A．有利于巩固社会主义阵营
B．是对列强在华特权的否定
C．切断了西方国家对国民党的军事援助
D．反映出“另起炉灶”外交政策的确立
",B,"依据题干“要求英、美、法等国的武装力量迅速撤离中国的领水、领海、
领土、领空”可以看出人民解放军的这一行动是对列强在中国的领海、领土等
特权的否定，故B项正确。
1949年渡江战役即将发起时，中国还没有建立新中国，不属于社会主义阵营，
故A项错误。
题干材料不涉及国民党，故C项错误。
“另起炉灶”外交方针是在新中国成立后，与题干时间不符，故D项错误。
故选：B。
",151,4
2017,（新课标ⅲ）,"9．（4分）在古代雅典，官员就职前须宣誓保证依法履行职责，陪审员须宣誓
保证公正审判，年满18岁的青年男子须参加成人宣誓仪式才拥有公民的权利
和义务。这些宣誓旨在（）
A．限制权力滥用B．防止官员腐败C．培育权利观念D．增强责任意识
",D,"依据题干“年满18岁的青年男子须参加成人宣誓仪式才拥有公民的权利
和义务”可以看出这些宣誓旨在增强公民的责任意识，故D项正确。
ABC三项均不符合题意，应排除。
故选：D。
",152,4
2017,（新课标ⅲ）,"10．（4分）雨果在小说《九三年》中描述1793年法国唯一的最高权力机关国
民公会，“既是正式选举会议又是十字街头，既是权威机关又是平民大众，既
是法庭又是被告”。这里的国民公会所体现的政治理念是（）
A．三权分立 B．君主立宪 C．人民主权 D．法律至上
",C,"国民公会是法国大革命时期的最高立法机构，在法兰西第一共和国的初
期拥有行政权和立法权。1792年8月10日，巴黎起义军占领杜伊勒里宫，立
法议会宣布废黜法国国王路易十六，在普选基础上成立国民公会。这与材料
“既是正式选举会议又是十字街头，既是权威机关又是平民大众，既是法庭又
是被告”吻合，体现出了“人民主权”的思想。故C正确。
三权分立是美国政治制度的特征，故排除A。
法国大革命后君主已经废除，故排除B。D材料不能体现，故排除。
故选：C。
",153,4
2017,（新课标ⅲ）,"11．（4分）1953年，苏共中央决定，改变集体农庄劳动报酬发放办法，由以前
每年发放一次物质报酬改为按季度或者按月发放，同时在一些集体农庄试行
工资制度，农民可以像工人一样每月领取工资。这一措施旨在（）
A．调动农民生产积极性 B．改变计划经济管理体制
C．消除城乡之间的差别 D．推动农民走集体化道路
",A,"依据题干“由以前每年发放一次物质报酬改为按季度或者按月发放，同
时在一些集体农庄试行工资制度，农民可以像工人一样每月领取工资”可以看
出苏共中央这一措施的目的在于调动农民生产积极性，故A项正确。
依据题干材料可知，仍然实行计划经济管理体制，故B项错误。
题干只是涉及集体农庄，没有涉及城市，故C项错误。
依据题干“集体农庄”可知，农民走集体化道路已经实行，故D项错误。
故选：A。
",154,4
2018,（新课标ⅰ）,"1．（ 4分）《墨子》中有关于 “圆”“直线 ”“正方形 ”“倍”的定义，对杠杆原理、声
音传播、小孔成像等也有论述，还有机械制造方面的记载。这反映出，《墨
子》（　　） 
A．汇集了诸子百家的思想精华  B．形成了完整的科学体系   
C．包含了劳动人民智慧的结晶  D．体现了贵族阶层的旨趣
",C,"结合所学知识可知，墨家代表的是下层劳动人民的利益， “有关于 “圆”“
直线 ““正方形 ““倍”的定义，对杠杆原理、声音传播、小孔成像等也有论述，
还有机械制造方面的记载 ”表明《墨子 》包含了劳动人民智慧的结晶， 故C正
确；  
材料说的是墨家，没有涉及诸子百家， 故A错误；  
完整的科学体系、贵族阶层的旨趣材料未体现， 故BD错误。  
故选： C。
",155,4
2018,（新课标ⅰ）,"2．（ 4分）据学者研究，唐朝 “安史之乱 ”后百余年间的藩镇基本情况如表所示 。 
表“安史之乱 ”后百余年间唐朝藩镇基本情况表   
藩镇类型  数量（个）  官员任免  赋税供纳  兵额与功能  
河朔型  7 藩镇自擅  不上供  拥重兵以自立  
中原型  8 朝廷任命  少上供  驻重兵防骄藩  
边疆型  17 朝廷任命  少上供  驻重兵守边疆  
东南型  9 朝廷任命  上供  驻兵少防盗贼  
由此可知，这一时期的藩镇（ 　　） 
A．控制了朝廷财政收入  B．彼此之间攻伐不已   
C．注重维护中央的权威  D．延续了唐朝的统治
",D,"A．表格仅反映了 “安史之乱 ”后百余年间唐朝四种藩镇类型的赋税供纳
状况，不涉及其与朝廷财政的对比，无法得出这一时期的藩镇控制了朝政财
政收入的结论，排除；  
B．不能仅根据中原型藩镇的兵额与功能中 “驻重兵防骄藩 ”就片面推断出这一时
期的藩镇彼此之间攻伐不已的结论，属于片面推断，排除；  
C．藩镇容易造成割据政权，不利于维护中央权威，排除；  
D．表格中四种藩镇功能各不相同，东南藩镇，从财政上支持朝廷；边疆藩镇 ，
保证了唐朝不亡于外敌；中原藩镇，遏制了河北割据藩镇。他们构成了一个
既密切联系又相互制约的微妙关系，使唐朝的统治又较安稳地维持了一百多
年，正确。  
故选： D。
",156,4
2018,（新课标ⅰ）,"3．（ 4分）北宋前中期，在今四川井研县一带山谷中，密布着成百上千个采用
新制盐技术的竹筒井 。井主所雇工匠大多来自 “他州别县 ”，以“佣身赁力 ”为生
，受雇期间，若工作条件或待遇不满意，辄另谋高就。这反映出当时  
（　　） 
A．民营手工业得到发展  B．手工业者社会地位高   
C．雇佣劳动已经普及  D．盐业专卖制度解体
",A,"依据题干材料 “密布着成百上千个采用新制盐技术的竹筒井 ”、“井主所
雇工匠大多来自他州别县，以佣身赁力为生 ”可以看出民营手工业得到发展 ，
故A项正确。  
手工业者社会地位高在材料中缺乏有力论据 ，而且古代手工业者地位较低 ，故B
项错误。  
C项中的普及在材料中不能体现，应排除。  
材料没有涉及盐业专卖制度， 故D项错误。  
故选： A。
",157,4
2018,（新课标ⅰ）,"7．（4分）1948～1949年夏，英、法、美等国通过各自渠道同中国共产党接触 ，
  试探与将要成立的新政府建立某种形式的外交关系的可能性。 中共中央考虑 ：
不接受足以束缚手脚的条件；可以采取积极办法争取这些国家承认；也可以
等一等，不急于争取这些国家的承认。这反映出（ 　　） 
A．中国共产党奉行独立自主的外交政策   
B．西方国家放弃了对国民党政权的支持   
C．中国冲破了美国的外交孤立   
D．新政府不急于获取国际支持
",A,"“不接受足以束缚手脚的条件；可以采取积极办法争取这些国家承认；
也可以等一等 ，不急于争取这些国家的承认 ”表明中国共产党奉行独立自主的
外交政策， 故A正确；  
国民党政权、中国冲破了美国的外交独立材料未涉及， 故BC错误；  
D是表面现象，排除。  
故选： A。
",158,4
2018,（新课标ⅰ）,"9．（ 4分）古代雅典的梭伦在诗中写道： “作恶的人每每致富，而好人往往贫穷
；但是，我们不愿意把我们的道德和他们的财富交换，因为道德是永远存在
的，而财富每天在更换主人。 ”据此可知，梭伦（ 　　） 
A．反对奴隶制度  B．主张权利平等  C．抨击贫富差别  D．具有人文精神
",D,"“我们不愿意把我们的道德和他们的财富交换 ，因为道德是永远存在的 ，
而财富每天在更换主人 ”表明梭伦认为道德胜于财富 ，具有人文精神 ，故D正
确；  
奴隶制度、权利平等、抨击贫富差别材料未体现， 故ABC错误。  
故选： D。
",159,4
2018,（新课标ⅰ）,"10．（ 4分） 1847年6月，正义者同盟改名为共产主义者同盟，以 “全世界无产
者，联合起来 ”的新口号代替 “人人皆兄弟 ”的旧口号， 并规定同盟的目的是 ：“
通过传播财产公有的理论并尽快地求其实现 ，使人类得到解放， ”这一变化说
明（　　） 
A．共产主义者同盟接受了马克思的革命理论   
B．马克思主义的诞生推动了无产阶级的斗争   
C．工人运动在欧洲的主要资本主义国家开始兴起   
D．无产阶级与资产阶级的矛盾成为社会主要矛盾
",A,"“全世界无产者，联合起来 ”“通过传播财产公有的理论井尽快地求其实
现，使人类得到解放 ”表明共产主义者同盟接受了马克思的革命理论 ，故A正
确；  
马克思主义的诞生是在 1848年，故B错误；  
C错在 “开始 ”，排除；  
D材料未体现，排除。  
故选： A。
",160,4
2018,（新课标ⅰ）,"11．（ 4分）传统观点认为，英国成为工业革命发源地，是因为英国最早具备了
技术、市场等经济条件；后来有研究者认为，其主要原因是英国建立了君主
立宪制度；又有学者提出，煤铁资源丰富、易于开采等自然条件是其重要因
素。据此可知，关于工业革命首先在英国发生的认识（ 　　） 
A．只能有一种正确合理的观点   
B．随着研究视角拓展而趋于全面   
C．缺少对欧洲其他国家的观察   
D．后期学者研究比传统观点可信
",B,"“英国最早具备了技术 、市场等经济条件 ”“英国建立了君主立宪制度 ”“煤
铁资源丰富 、易于开采等自然条件是其重要因素 ”表明人们工业革命首先在英
国发生的认识由经济到政治再到自然条件，说明随着研究视角拓展而趋于全
面，故B正确；  
A太过绝对，排除；  
对欧洲其他国家的观察材料未涉及， 故C错误；  
后期学者研究与传统观点，都是英国工业革命发生的条件， 故D错误。  
故选： B。
",161,4
2018,（新课标ⅱ）,"1．（ 4分）据《史记 》记载，商汤见野外有人捕猎鸟兽，张设的罗网四面密实 ，
认为这样便将鸟兽杀绝了， “乃去其三面 ”，因此获得诸侯的拥护，最终推翻
夏桀，创立商朝。这一记载意在说明（ 　　） 
A．商汤成功缘于他的仁德之心  B．捕猎是夏商时主要经济活动   
C．商朝已经注重生态环境保护  D．资源争夺是夏商更替的主因
",A,"“商汤见野外有人捕猎鸟兽，张设的罗网四面密实，认为这样便将鸟兽
杀绝了 ”“乃去其三面 ”表明商汤成功缘于他的仁德之心， 故A正确；  
夏商时主要经济活动 、注重生态环境保护 、夏商更替的主因材料未涉及 ，故BCD
错误。  
故选： A。
",162,4
2018,（新课标ⅱ）,"2．（ 4分）西汉文景时期，粮食增产，粮价极低。国家收取的实物田租很少甚
至免除，但百姓必须把粮食换成钱币，缴纳较高税额的人头税，富商大贾趁
机操纵物价 。放高利贷 ，加剧了土地兼并 、农户流亡 。这反映出当时 （　　） 
A．重农抑商政策未能实行  B．自耕农经济发展受阻   
C．粮价低抑制了生产热情  D．富商大贾操纵税收
",B,"“放高利贷 ，加剧了土地兼并 、农户流亡 ”反映出当时自耕农经济发展受
阻，故B正确；  
重农抑商政策产生于战国时期， 故A错误；  
C材料未体现，排除；  
“富商大贾趁机操纵物价 ”并不能说明富商大贾操纵税收， 故D错误。  
故选： B。
",163,4
